19.7,-103.467
20.35,-102.15
19.418,-103.567
20.227,-103.577
22.782,-102.577
21.881,-102.288
19.736,-103.769
21.436,-102.577
20.927,-103.029
20.273,-102.548
21.363,-101.923
20.545,-104.048
23.182,-102.865
21.182,-102.894
20.683,-103.333
21.018,-101.26
25.436,-100.99
22.153,-100.98
19.909,-103.019
20.145,-103.048
20.373,-102.942
